code,name,market
184230,SGA솔루션즈,코스닥
185490,아이진,코스닥
186230,그린플러스,코스닥
187220,디티앤씨,코스닥
187270,신화콘텍,코스닥
187420,HLB제넥스,코스닥
187660,현대ADM,코스닥
187790,나노,코스닥
187870,디바이스,코스닥
188040,바이오포트,코스닥
188260,세니젠,코스닥
189300,인텔리안테크,코스닥
189330,씨이랩,코스닥
189690,포시에스,코스닥
189860,서전기전,코스닥
189980,흥국에프엔비,코스닥
190510,나무가,코스닥
190650,코리아에셋투자증권,코스닥
191410,육일씨엔에쓰,코스닥
191420,테고사이언스,코스닥
192250,케이사인,코스닥
192390,윈하이텍,코스닥
192410,오늘이엔엠,코스닥
192440,슈피겐코리아,코스닥
193250,링크드,코스닥
194480,데브시스터즈,코스닥
194700,노바렉스,코스닥
195500,마니커에프앤지,코스닥
195940,HK이노엔,코스닥
195990,에이비프로바이오,코스닥
196170,알테오젠,코스닥
196300,HLB펩,코스닥
196450,코아시아씨엠,코스닥
196490,디에이테크놀로지,코스닥
196700,웹스,코스닥
197140,디지캡,코스닥
198080,엔피디,코스닥
198440,강동씨앤엘,코스닥
198940,한주라이트메탈,코스닥
199430,케이엔알시스템,코스닥
199480,뱅크웨어글로벌,코스닥
199550,레이저옵텍,코스닥
199730,바이오인프라,코스닥
199800,툴젠,코스닥
199820,제일일렉트릭,코스닥
200130,콜마비앤에이치,코스닥
200230,텔콘RF제약,코스닥
200350,아티스트스튜디오,코스닥
200470,에이팩트,코스닥
200670,휴메딕스,코스닥
200710,에이디테크놀로지,코스닥
200780,비씨월드제약,코스닥
201490,미투온,코스닥
203400,에이비온,코스닥
203450,유니온바이오메트릭스,코스닥
203650,드림시큐리티,코스닥
203690,아크솔루션스,코스닥
204020,그리티,코스닥
204270,제이앤티씨,코스닥
204610,티쓰리,코스닥
204620,글로벌텍스프리,코스닥
204630,스튜디오산타클로스,코스닥
204840,지엘팜텍,코스닥
205100,엑셈,코스닥
205470,휴마시스,코스닥
205500,넥써쓰,코스닥
206400,베노티앤알,코스닥
206560,덱스터,코스닥
206640,바디텍메드,코스닥
206650,유바이오로직스,코스닥
207760,미스터블루,코스닥
208140,정다운,코스닥
208340,파멥신,코스닥
208350,지란지교시큐리티,코스닥
208370,셀바스헬스케어,코스닥
208640,썸에이지,코스닥
208710,포톤,코스닥
208860,엔지스테크널러지,코스닥
209640,와이제이링크,코스닥
210120,캔버스엔,코스닥
211050,인카금융서비스,코스닥
211270,AP위성,코스닥
212560,네오오토,코스닥
212710,아이에스티이,코스닥
213420,덕산네오룩스,코스닥
214150,클래시스,코스닥
214180,헥토이노베이션,코스닥
214260,라파스,코스닥
214270,FSN,코스닥
214370,케어젠,코스닥
214430,아이쓰리시스템,코스닥
214450,파마리서치,코스닥
214610,더바이오메드,코스닥
214680,디알텍,코스닥
215000,골프존,코스닥
215090,솔디펜스,코스닥
215100,로보로보,코스닥
215200,메가스터디교육,코스닥
215360,우리산업,코스닥
215380,우정바이오,코스닥
215480,토박스코리아,코스닥
215600,신라젠,코스닥
215790,이노인스트루먼트,코스닥
216050,인크로스,코스닥
216080,제테마,코스닥
217190,제너셈,코스닥
217270,넵튠,코스닥
217330,싸이토젠,코스닥
217480,에스디생명공학,코스닥
217500,러셀,코스닥
217620,선샤인푸드,코스닥
217730,강스템바이오텍,코스닥
217820,원익피앤이,코스닥
218150,미래생명자원,코스닥
218410,RFHIC,코스닥
219130,타이거일렉,코스닥
219420,링크제니시스,코스닥
219550,디와이디,코스닥
219750,한국비티비,코스닥
220100,퓨쳐켐,코스닥
220180,핸디소프트,코스닥
220260,켐트로스,코스닥
221800,유투바이오,코스닥
221840,하이즈항공,코스닥
221980,케이디켐,코스닥
222040,코스맥스엔비티,코스닥
222080,씨아이에스,코스닥
222110,팬젠,코스닥
222160,NPX,코스닥
222420,쎄노텍,코스닥
222800,심텍,코스닥
222810,세토피아,코스닥
222980,한국맥널티,코스닥
223250,드림씨아이에스,코스닥
223310,딥마인드,코스닥
224060,더코디,코스닥
224110,에이텍모빌리티,코스닥
225190,LK삼양,코스닥
225220,제놀루션,코스닥
225430,케이엠제약,코스닥
225530,보광산업,코스닥
225570,넥슨게임즈,코스닥
225590,패션플랫폼,코스닥
226330,신테카바이오,코스닥
226340,본느,코스닥
226360,KH 건설,코스닥
226400,오스테오닉,코스닥
226440,한송네오텍,코스닥
226590,엠디바이스,코스닥
226950,올릭스,코스닥
227100,퀀텀온,코스닥
227610,아우딘퓨쳐스,코스닥
227950,엔투텍,코스닥
228340,동양파일,코스닥
228670,레이,코스닥
228760,지노믹트리,코스닥
228850,레이언스,코스닥
229000,젠큐릭스,코스닥
230240,에치에프알,코스닥
230360,에코마케팅,코스닥
230980,비유테크놀러지,코스닥
232140,와이씨,코스닥
232680,라온테크,코스닥
232830,아이티센피엔에스,코스닥
234100,폴라리스세원,코스닥
234300,에스트래픽,코스닥
234340,헥토파이낸셜,코스닥
234690,녹십자웰빙,코스닥
234920,자이글,코스닥
235980,메드팩토,코스닥
236200,슈프리마,코스닥
236810,엔비티,코스닥
237690,에스티팜,코스닥
237750,피앤씨테크,코스닥
237820,플레이디,코스닥
237880,클리오,코스닥
238090,앤디포스,코스닥
238120,얼라인드,코스닥
238200,비피도,코스닥
238490,힘스,코스닥
239340,이스트에이드,코스닥
239610,에이치엘사이언스,코스닥
239890,피엔에이치테크,코스닥
240550,동방메디컬,코스닥
240600,유진테크놀로지,코스닥
240810,원익IPS,코스닥
241520,DSC인베스트먼트,코스닥
241690,유니테크노,코스닥
241710,코스메카코리아,코스닥
241770,메카로,코스닥
241790,티이엠씨씨엔에스,코스닥
241820,피씨엘,코스닥
241840,에이스토리,코스닥
242040,나무기술,코스닥
243070,휴온스,코스닥
243840,신흥에스이씨,코스닥
244460,올리패스,코스닥
245620,EDGC,코스닥
246250,에스엘에스바이오,코스닥
246690,TS인베스트먼트,코스닥
246710,티앤알바이오팹,코스닥
246720,아스타,코스닥
246960,SCL사이언스,코스닥
247540,에코프로비엠,코스닥
247660,나노씨엠에스,코스닥
250000,보라티알,코스닥
250060,모비스,코스닥
250930,예선테크,코스닥
251120,바이오에프디엔씨,코스닥
251370,와이엠티,코스닥
251630,브이원텍,코스닥
251970,펌텍코리아,코스닥
252500,세화피앤씨,코스닥
252990,샘씨엔에스,코스닥
253450,스튜디오드래곤,코스닥
253590,네오셈,코스닥
253840,수젠텍,코스닥
254120,자비스,코스닥
254490,미래반도체,코스닥
255220,SG,코스닥
255440,야스,코스닥
256150,한독크린텍,코스닥
256630,포인트엔지니어링,코스닥
256840,한국비엔씨,코스닥
256940,킵스파마,코스닥
257370,피엔티엠에스,코스닥
257720,실리콘투,코스닥
258610,케일럼,코스닥
258790,소프트캠프,코스닥
258830,세종메디칼,코스닥
259630,엠플러스,코스닥
260660,알리코제약,코스닥
260930,씨티케이,코스닥
260970,에스앤디,코스닥
261200,덴티스,코스닥
261780,차백신연구소,코스닥
262260,에이프로,코스닥
262840,아이퀘스트,코스닥
263020,디케이앤디,코스닥
263050,유틸렉스,코스닥
263600,덕우전자,코스닥
263690,디알젬,코스닥
263700,케어랩스,코스닥
263720,디앤씨미디어,코스닥
263750,펄어비스,코스닥
263770,유에스티,코스닥
263800,데이타솔루션,코스닥
263810,상신전자,코스닥
263860,지니언스,코스닥
263920,휴엠앤씨,코스닥
264450,유비쿼스,코스닥
264660,씨앤지하이테크,코스닥
264850,이랜시스,코스닥
265520,AP시스템,코스닥
265560,영화테크,코스닥
265740,엔에프씨,코스닥
267320,나인테크,코스닥
267790,배럴,코스닥
267980,매일유업,코스닥
269620,시스웍,코스닥
270520,앱트뉴로사이언스,코스닥
270660,에브리봇,코스닥
270870,뉴트리,코스닥
271830,팸텍,코스닥
272110,케이엔제이,코스닥
272290,이녹스첨단소재,코스닥
273060,와이즈버즈,코스닥
273640,와이엠텍,코스닥
274090,켄코아에어로스페이스,코스닥
274400,이노시뮬레이션,코스닥
275630,에스에스알,코스닥
276040,스코넥,코스닥
276730,한울앤제주,코스닥
277070,린드먼아시아,코스닥
277410,인산가,코스닥
277810,레인보우로보틱스,코스닥
277880,티에스아이,코스닥
278280,천보,코스닥
278650,HLB바이오스텝,코스닥
279600,미디어젠,코스닥
281740,레이크머티리얼즈,코스닥
282720,금양그린파워,코스닥
282880,코윈테크,코스닥
284620,카이노스메드,코스닥
285490,노바텍,코스닥
285800,진영,코스닥
286750,나노실리칸첨단소재,코스닥
287840,인투셀,코스닥
288330,브릿지바이오테라퓨틱스,코스닥
288620,에스퓨얼셀,코스닥
288980,모아데이타,코스닥
289010,아이스크림에듀,코스닥
289080,SV인베스트먼트,코스닥
289220,자이언트스텝,코스닥
289930,웨이비스,코스닥
290090,트윔,코스닥
290120,DH오토리드,코스닥
290270,휴네시온,코스닥
290380,대유,코스닥
290520,신도기연,코스닥
290550,디케이티,코스닥
290560,신시웨이,코스닥
290650,엘앤씨바이오,코스닥
290660,네오펙트,코스닥
290670,대보마그네틱,코스닥
290690,소룩스,코스닥
290720,푸드나무,코스닥
290740,액트로,코스닥
291230,엔피,코스닥
291650,압타머사이언스,코스닥
291810,핀텔,코스닥
293490,카카오게임즈,코스닥
293580,나우IB,코스닥
293780,압타바이오,코스닥
294090,이오플로우,코스닥
294140,레몬,코스닥
294570,쿠콘,코스닥
294630,서남,코스닥
295310,에이치브이엠,코스닥
296640,이노룰스,코스닥
297090,씨에스베어링,코스닥
297570,알로이스,코스닥
297890,HB솔루션,코스닥
298060,에스씨엠생명과학,코스닥
298380,에이비엘바이오,코스닥
298540,더네이쳐홀딩스,코스닥
298830,슈어소프트테크,코스닥
299030,하나기술,코스닥
299170,더블유에스아이,코스닥
299660,셀리드,코스닥
299900,위지윅스튜디오,코스닥
300080,플리토,코스닥
300120,라온피플,코스닥
301300,바이브컴퍼니,코스닥
302430,이노메트리,코스닥
302550,리메드,코스닥
303030,지니틱스,코스닥
303360,프로티아,코스닥
303530,이노뎁,코스닥
303810,동국생명과학,코스닥
304100,솔트룩스,코스닥
304360,에스바이오메딕스,코스닥
304840,피플바이오,코스닥
305090,마이크로디지탈,코스닥
306040,에스제이그룹,코스닥
306620,네온테크,코스닥
307180,아이엘,코스닥
307280,원바이오젠,코스닥
307750,국전약품,코스닥
307870,비투엔,코스닥
307930,컴퍼니케이,코스닥
308080,바이젠셀,코스닥
308100,형지글로벌,코스닥
308430,셀비온,코스닥
309930,오하임앤컴퍼니,코스닥
309960,LB인베스트먼트,코스닥
310200,애니플러스,코스닥
310210,보로노이,코스닥
310870,디와이씨,코스닥
311320,지오엘리먼트,코스닥
311390,네오크레마,코스닥
311690,CJ 바이오사이언스,코스닥
312610,에이에프더블류,코스닥
313760,캐리,코스닥
314130,지놈앤컴퍼니,코스닥
314140,알피바이오,코스닥
314930,바이오다인,코스닥
315640,딥노이드,코스닥
317120,라닉스,코스닥
317240,TS트릴리온,코스닥
317330,덕산테코피아,코스닥
317530,캐리소프트,코스닥
317690,퀀타매트릭스,코스닥
317770,엑스페릭스,코스닥
317830,에스피시스템스,코스닥
317850,대모,코스닥
317870,엔바이오니아,코스닥
318000,KBG,코스닥
318010,팜스빌,코스닥
318020,포인트모바일,코스닥
318160,셀바이오휴먼텍,코스닥
318410,비비씨,코스닥
319400,현대무벡스,코스닥
319660,피에스케이,코스닥
320000,한울반도체,코스닥
321260,프로이천,코스닥
321370,센서뷰,코스닥
321550,티움바이오,코스닥
321820,아티스트컴퍼니,코스닥
322180,LS티라유텍,코스닥
322310,오로스테크놀로지,코스닥
322510,제이엘케이,코스닥
322780,코퍼스코리아,코스닥
323230,엠에프엠코리아,코스닥
323280,태성,코스닥
323350,다원넥스뷰,코스닥
323990,박셀바이오,코스닥
327260,RF머트리얼즈,코스닥
328130,루닛,코스닥
328380,솔트웨어,코스닥
330350,위더스제약,코스닥
330730,스톤브릿지벤처스,코스닥
330860,네패스아크,코스닥
331380,포커스에이아이,코스닥
331520,밸로프,코스닥
331920,셀레믹스,코스닥
332290,누보,코스닥
332370,아이디피,코스닥
332570,PS일렉트로닉스,코스닥
333050,모코엠시스,코스닥
333430,일승,코스닥
333620,엔시스,코스닥
334970,프레스티지바이오로직스,코스닥
335810,프리시젼바이오,코스닥
335870,윙스풋,코스닥
335890,비올,코스닥
336060,웨이버스,코스닥
336570,원텍,코스닥
336680,탑런토탈솔루션,코스닥
337930,젝시믹스,코스닥
338220,뷰노,코스닥
338840,와이바이오로직스,코스닥
339950,아이비김영,코스닥
340360,다보링크,코스닥
340440,세림B&G,코스닥
340570,티앤엘,코스닥
340810,시선AI,코스닥
340930,유일에너테크,코스닥
344860,이노진,코스닥
347000,센코,코스닥
347700,스피어,코스닥
347740,피엔케이피부임상연구센타,코스닥
347770,핌스,코스닥
347850,디앤디파마텍,코스닥
347860,알체라,코스닥
347890,엠투아이,코스닥
348030,모비릭스,코스닥
348080,큐라티스,코스닥
348150,고바이오랩,코스닥
348210,넥스틴,코스닥
348340,뉴로메카,코스닥
348350,위드텍,코스닥
348370,엔켐,코스닥
351320,넥사다이내믹스,코스닥
351330,이삭엔지니어링,코스닥
351870,차이커뮤니케이션,코스닥
352090,스톰테크,코스닥
352480,씨앤씨인터내셔널,코스닥
352700,씨앤투스,코스닥
352770,셀레스트라,코스닥
352910,오비고,코스닥
352940,인바이오,코스닥
353190,휴럼,코스닥
353590,오토앤,코스닥
353810,이지바이오,코스닥
354200,엔젠바이오,코스닥
354320,알멕,코스닥
355150,코스텍시스,코스닥
355390,크라우드웍스,코스닥
355690,에이텀,코스닥
356680,엑스게이트,코스닥
356860,티엘비,코스닥
356890,싸이버원,코스닥
357230,에이치피오,코스닥
357550,석경에이티,코스닥
357580,아모센스,코스닥
357780,솔브레인,코스닥
357880,SKAI,코스닥
358570,지아이이노베이션,코스닥
359090,씨엔알리서치,코스닥
360070,탑머티리얼,코스닥
360350,코셈,코스닥
361390,제노코,코스닥
361570,알비더블유,코스닥
361670,삼영에스앤씨,코스닥
362320,청담글로벌,코스닥
362990,드림인사이트,코스닥
363250,진시스템,코스닥
363260,모비데이즈,코스닥
364950,에이아이코리아,코스닥
365270,큐라클,코스닥
365330,에스와이스틸텍,코스닥
365340,성일하이텍,코스닥
365590,하이딥,코스닥
365900,브이씨,코스닥
366030,공구우먼,코스닥
367000,플래티어,코스닥
368600,아이씨에이치,코스닥
368770,파이버프로,코스닥
368970,오에스피,코스닥
369370,블리츠웨이엔터테인먼트,코스닥
370090,퓨런티어,코스닥
371950,풍원정밀,코스닥
372170,윤성에프앤씨,코스닥
372320,큐로셀,코스닥
372800,아이티아이즈,코스닥
373110,엑셀세라퓨틱스,코스닥
373160,데이원컴퍼니,코스닥
373170,엠아이큐브솔루션,코스닥
373200,엑스플러스,코스닥
376180,피코그램,코스닥
376270,에이치이엠파마,코스닥
376290,씨유테크,코스닥
376300,디어유,코스닥
376900,로킷헬스케어,코스닥
376930,노을,코스닥
376980,원티드랩,코스닥
377030,비트맥스,코스닥
377220,프롬바이오,코스닥
377330,이지트로닉스,코스닥
377450,리파인,코스닥
377460,위니아에이드,코스닥
377480,마음AI,코스닥
378340,필에너지,코스닥
378800,샤페론,코스닥
380540,옵티코어,코스닥
381620,제닉스,코스닥
382150,온코크로스,코스닥
382480,지아이텍,코스닥
382800,지앤비에스 에코,코스닥
382840,원준,코스닥
382900,범한퓨얼셀,코스닥
383310,에코프로에이치엔,코스닥
383930,디티앤씨알오,코스닥
384470,코어라인소프트,코스닥
387570,파인메딕스,코스닥
388050,지투파워,코스닥
388720,유일로보틱스,코스닥
388790,라이콤,코스닥
388870,파로스아이바이오,코스닥
389020,자람테크놀로지,코스닥
389030,지니너스,코스닥
389140,포바이포,코스닥
389260,대명에너지,코스닥
389470,인벤티지랩,코스닥
389500,에스비비테크,코스닥
389650,넥스트바이오메디컬,코스닥
389680,유디엠텍,코스닥
391710,코닉오토메이션,코스닥
393210,토마토시스템,코스닥
393890,더블유씨피,코스닥
393970,대진첨단소재,코스닥
394280,오픈엣지테크놀로지,코스닥
394800,쓰리빌리언,코스닥
396270,넥스트칩,코스닥
396300,세아메카닉스,코스닥
396470,워트,코스닥
397030,에이프릴바이오,코스닥
398120,에스지헬스케어,코스닥
399720,가온칩스,코스닥
402030,코난테크놀로지,코스닥
402490,그린리소스,코스닥
403490,우듬지팜,코스닥
403870,HPSP,코스닥
405000,플라즈맵,코스닥
405100,큐알티,코스닥
405920,나라셀라,코스닥
406820,뷰티스킨,코스닥
407400,꿈비,코스닥
408900,스튜디오미르,코스닥
408920,메쎄이상,코스닥
411080,샌즈랩,코스닥
412350,레이저쎌,코스닥
412540,제일엠앤에스,코스닥
413390,엠오티,코스닥
413630,씨피시스템,코스닥
413640,비아이매트릭스,코스닥
415380,스튜디오삼익,코스닥
416180,신성에스티,코스닥
417010,나노팀,코스닥
417180,핑거스토리,코스닥
417200,LS머트리얼즈,코스닥
417500,제이아이테크,코스닥
417790,트루엔,코스닥
417840,저스템,코스닥
417860,오브젠,코스닥
417970,모델솔루션,코스닥
418250,시큐레터,코스닥
418420,라온텍,코스닥
418470,KT밀리의서재,코스닥
418550,제이오,코스닥
418620,E8,코스닥
419050,삼기에너지솔루션즈,코스닥
419080,엔젯,코스닥
419120,산돌,코스닥
419530,SAMG엔터,코스닥
419540,비스토스,코스닥
420570,제이투케이바이오,코스닥
420770,기가비스,코스닥
424760,벨로크,코스닥
424870,이뮨온시아,코스닥
424960,스마트레이더시스템,코스닥
424980,마이크로투나노,코스닥
425040,티이엠씨,코스닥
425420,티에프이,코스닥
429270,시지트로닉스,코스닥
430690,한싹,코스닥
431190,케이쓰리아이,코스닥
432430,와이랩,코스닥
432470,케이엔에스,코스닥
432720,퀄리타스반도체,코스닥
432980,엠에프씨,코스닥
434480,모니터랩,코스닥
435570,에르코스,코스닥
437730,삼현,코스닥
438700,버넥트,코스닥
439090,마녀공장,코스닥
439580,블루엠텍,코스닥
440110,파두,코스닥
440290,HB인베스트먼트,코스닥
440320,오픈놀,코스닥
441270,파인엠텍,코스닥
443250,레뷰코퍼레이션,코스닥
443670,에스피소프트,코스닥
444530,심플랫폼,코스닥
445090,에이직랜드,코스닥
445180,퓨릿,코스닥
445680,큐리옥스바이오시스템즈,코스닥
446540,메가터치,코스닥
448280,에코아이,코스닥
448710,코츠테크놀로지,코스닥
448900,한국피아이엠,코스닥
450330,하스,코스닥
450520,인스웨이브,코스닥
450950,아스테라시스,코스닥
451220,아이엠티,코스닥
451250,삐아,코스닥
451760,컨텍,코스닥
452160,제이엔비,코스닥
452190,한빛레이저,코스닥
452200,민테크,코스닥
452280,한선엔지니어링,코스닥
452300,캡스톤파트너스,코스닥
452400,이닉스,코스닥
452430,사피엔반도체,코스닥
452450,피아이이,코스닥
453450,그리드위즈,코스닥
453860,에이에스텍,코스닥
455900,엔젤로보틱스,코스닥
456010,아이씨티케이,코스닥
456070,이엔셀,코스닥
457370,한켐,코스닥
457550,우진엔텍,코스닥
457600,벡트,코스닥
458650,성우,코스닥
458870,씨어스테크놀로지,코스닥
459100,위츠,코스닥
459510,나우로보틱스,코스닥
460470,아이빔테크놀로지,코스닥
460870,에스엠씨지,코스닥
460930,현대힘스,코스닥
460940,피앤에스미캐닉스,코스닥
461030,아이엠비디엑스,코스닥
461300,아이스크림미디어,코스닥
462350,이노스페이스,코스닥
462510,라메디텍,코스닥
462860,더즌,코스닥
462980,아이지넷,코스닥
463480,모티브링크,코스닥
464080,에스오에스랩,코스닥
464280,티디에스팜,코스닥
464500,아이언디바이스,코스닥
464580,닷밀,코스닥
465480,인스피언,코스닥
466100,클로봇,코스닥
466410,사이냅소프트,코스닥
469750,아이비젼웍스,코스닥
471820,셀로맥스사이언스,코스닥
472850,폰드그룹,코스닥
473980,노머스,코스닥
474170,루미르,코스닥
474610,RF시스템즈,코스닥
475400,씨메스,코스닥
475430,키스트론,코스닥
475460,미트박스,코스닥
475580,에이럭스,코스닥
475660,에스켐,코스닥
475830,오름테라퓨틱,코스닥
475960,토모큐브,코스닥
476040,오가노이드사이언스,코스닥
476060,온코닉테라퓨틱스,코스닥
476080,M83,코스닥
478560,블랙야크아이앤씨,코스닥
479960,위너스,코스닥
481070,에이유브랜즈,코스닥
482630,삼양엔씨켐,코스닥
484810,티엑스알로보틱스,코스닥
489460,바이오비쥬,코스닥
489500,엘케이켐,코스닥
950190,고스트스튜디오,코스닥
950110,SBI핀테크솔루션즈,코스닥
950170,JTC,코스닥
950130,엑세스바이오,코스닥
950140,잉글우드랩,코스닥
950160,코오롱티슈진,코스닥
950220,네오이뮨텍,코스닥
950200,소마젠,코스닥
900120,씨엑스아이,코스닥
900250,크리스탈신소재,코스닥
900070,글로벌에스엠,코스닥
900100,애머릿지,코스닥
